age;job;marital;education;default;housing;loan;month;day_of_week;campaign;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
35;unemployed;married;university.degree;no;no;no;oct;thu;1;1;success;-3.4;92.431;-26.9;0.733;yes
24;student;single;;no;no;no;oct;fri;4;0;nonexistent;-3.4;92.431;-26.9;0.73;no
61;management;married;university.degree;no;yes;no;oct;fri;2;1;failure;-3.4;92.431;-26.9;0.73;yes
22;student;single;high.school;no;no;no;oct;fri;3;1;success;-3.4;92.431;-26.9;0.73;yes
64;admin.;married;high.school;no;yes;no;oct;fri;1;1;failure;-3.4;92.431;-26.9;0.73;yes
23;technician;single;university.degree;no;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;yes
21;student;single;high.school;no;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;yes
32;;single;high.school;no;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;no
24;student;single;;no;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;yes
32;admin.;married;university.degree;no;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;no
98;retired;married;basic.4y;;yes;no;oct;fri;1;2;success;-3.4;92.431;-26.9;0.73;yes
64;admin.;married;high.school;no;yes;no;oct;fri;1;1;failure;-3.4;92.431;-26.9;0.73;yes
35;blue-collar;single;high.school;no;no;no;oct;fri;1;1;success;-3.4;92.431;-26.9;0.73;no
98;retired;married;basic.4y;;yes;no;oct;fri;2;0;nonexistent;-3.4;92.431;-26.9;0.73;yes
22;student;single;basic.9y;no;no;no;oct;fri;1;1;failure;-3.4;92.431;-26.9;0.73;yes
22;student;single;basic.9y;no;no;no;oct;fri;2;1;success;-3.4;92.431;-26.9;0.73;yes
26;admin.;single;university.degree;no;no;no;oct;fri;2;1;failure;-3.4;92.431;-26.9;0.73;no
31;self-employed;single;university.degree;no;yes;no;oct;fri;1;1;failure;-3.4;92.431;-26.9;0.73;no
31;self-employed;single;university.degree;no;no;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;no
29;admin.;single;high.school;no;yes;no;oct;fri;1;1;success;-3.4;92.431;-26.9;0.73;yes
34;admin.;married;university.degree;no;no;no;oct;fri;1;2;failure;-3.4;92.431;-26.9;0.73;yes
37;blue-collar;married;basic.6y;no;;;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;no
37;blue-collar;married;basic.6y;no;no;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.73;no
26;admin.;single;high.school;no;no;no;oct;fri;2;1;success;-3.4;92.431;-26.9;0.73;yes
61;management;married;university.degree;no;no;no;oct;fri;4;0;nonexistent;-3.4;92.431;-26.9;0.73;no
33;admin.;single;high.school;no;yes;no;oct;mon;2;2;failure;-3.4;92.431;-26.9;0.731;no
26;admin.;married;high.school;no;yes;yes;oct;mon;2;0;nonexistent;-3.4;92.431;-26.9;0.731;no
29;admin.;single;university.degree;no;no;no;oct;mon;2;1;failure;-3.4;92.431;-26.9;0.731;no
29;technician;single;professional.course;no;yes;no;oct;mon;2;0;nonexistent;-3.4;92.431;-26.9;0.731;no
73;retired;divorced;basic.4y;no;yes;no;oct;mon;2;3;failure;-3.4;92.431;-26.9;0.731;no
29;admin.;single;university.degree;no;yes;no;oct;mon;2;0;nonexistent;-3.4;92.431;-26.9;0.731;no
50;management;married;basic.9y;no;no;no;oct;mon;2;2;failure;-3.4;92.431;-26.9;0.731;no
29;admin.;single;university.degree;no;yes;no;oct;mon;2;1;failure;-3.4;92.431;-26.9;0.731;no
33;admin.;single;high.school;no;no;no;oct;mon;1;0;nonexistent;-3.4;92.431;-26.9;0.731;no
33;admin.;single;high.school;no;no;no;oct;mon;1;0;nonexistent;-3.4;92.431;-26.9;0.731;yes
30;unemployed;single;high.school;no;yes;no;oct;mon;1;0;nonexistent;-3.4;92.431;-26.9;0.731;no
26;admin.;married;high.school;no;yes;no;oct;mon;1;0;nonexistent;-3.4;92.431;-26.9;0.731;yes
26;admin.;married;high.school;no;yes;yes;oct;mon;1;0;nonexistent;-3.4;92.431;-26.9;0.731;no
42;management;married;university.degree;no;yes;no;oct;mon;1;1;failure;-3.4;92.431;-26.9;0.731;yes
42;management;married;university.degree;no;yes;yes;oct;mon;1;0;nonexistent;-3.4;92.431;-26.9;0.731;no
55;unemployed;married;basic.9y;no;yes;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;no
55;unemployed;married;basic.9y;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
32;admin.;single;university.degree;no;no;no;oct;tue;1;3;failure;-3.4;92.431;-26.9;0.728;no
63;technician;married;professional.course;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;no
72;admin.;married;university.degree;;no;yes;oct;tue;1;1;success;-3.4;92.431;-26.9;0.728;yes
71;retired;married;basic.4y;no;yes;yes;oct;tue;1;1;success;-3.4;92.431;-26.9;0.728;no
71;retired;married;basic.4y;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
32;technician;single;university.degree;no;no;no;oct;tue;1;1;failure;-3.4;92.431;-26.9;0.728;yes
52;housemaid;married;high.school;no;no;no;oct;tue;1;2;failure;-3.4;92.431;-26.9;0.728;yes
68;retired;married;basic.4y;no;yes;no;oct;tue;1;2;success;-3.4;92.431;-26.9;0.728;yes
45;blue-collar;married;university.degree;no;no;no;oct;tue;2;0;nonexistent;-3.4;92.431;-26.9;0.728;no
29;services;married;high.school;no;no;no;oct;tue;1;1;failure;-3.4;92.431;-26.9;0.728;yes
33;services;single;high.school;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
65;housemaid;married;basic.4y;no;;;oct;tue;2;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
42;management;married;university.degree;no;no;no;oct;tue;1;1;success;-3.4;92.431;-26.9;0.728;yes
61;retired;married;high.school;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;no
22;student;single;basic.6y;no;yes;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;no
22;student;single;basic.6y;no;yes;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;no
30;technician;married;professional.course;no;yes;no;oct;tue;2;0;nonexistent;-3.4;92.431;-26.9;0.728;no
32;admin.;single;university.degree;no;yes;no;oct;tue;1;2;failure;-3.4;92.431;-26.9;0.728;no
39;admin.;married;professional.course;no;no;no;oct;tue;2;0;nonexistent;-3.4;92.431;-26.9;0.728;no
63;technician;married;professional.course;no;yes;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
63;technician;married;professional.course;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;no
81;retired;married;university.degree;;yes;yes;oct;tue;2;1;success;-3.4;92.431;-26.9;0.728;no
65;housemaid;married;basic.4y;no;yes;no;oct;tue;2;1;failure;-3.4;92.431;-26.9;0.728;no
44;technician;married;;no;no;yes;oct;tue;2;0;nonexistent;-3.4;92.431;-26.9;0.728;no
31;management;married;university.degree;no;yes;no;oct;tue;3;1;success;-3.4;92.431;-26.9;0.728;yes
68;retired;divorced;professional.course;no;yes;no;oct;tue;2;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
46;blue-collar;married;basic.9y;no;yes;no;oct;tue;1;1;failure;-3.4;92.431;-26.9;0.728;no
33;services;single;high.school;no;yes;no;oct;tue;2;0;nonexistent;-3.4;92.431;-26.9;0.728;no
26;management;single;university.degree;no;yes;no;oct;tue;1;1;success;-3.4;92.431;-26.9;0.728;no
28;admin.;single;high.school;no;yes;no;oct;tue;2;3;failure;-3.4;92.431;-26.9;0.728;no
71;retired;married;basic.4y;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
21;student;single;high.school;no;no;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
32;technician;single;university.degree;no;yes;no;oct;tue;1;0;nonexistent;-3.4;92.431;-26.9;0.728;yes
75;retired;married;basic.4y;no;no;no;oct;wed;2;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
81;housemaid;married;basic.4y;no;yes;no;oct;wed;2;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
60;management;married;professional.course;no;yes;no;oct;wed;2;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
61;blue-collar;married;high.school;no;no;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
63;retired;married;high.school;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;yes
46;admin.;married;high.school;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
46;admin.;married;high.school;no;yes;yes;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
35;admin.;married;university.degree;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
40;admin.;married;high.school;no;yes;yes;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
35;management;married;university.degree;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
62;retired;married;high.school;no;no;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
45;admin.;married;high.school;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
58;unemployed;divorced;basic.9y;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;yes
61;blue-collar;married;high.school;no;no;no;oct;wed;1;1;success;-3.4;92.431;-26.9;0.7240000000000001;no
32;admin.;single;university.degree;no;no;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;yes
34;;single;university.degree;no;yes;no;oct;wed;2;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
24;technician;single;university.degree;no;no;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
30;admin.;married;university.degree;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
40;management;married;university.degree;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
73;retired;married;basic.4y;no;yes;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
34;;single;university.degree;no;no;no;oct;wed;1;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;no
40;admin.;married;high.school;no;no;no;oct;wed;3;1;failure;-3.4;92.431;-26.9;0.7240000000000001;yes
62;retired;married;high.school;no;no;no;oct;wed;1;1;success;-3.4;92.431;-26.9;0.7240000000000001;yes
54;retired;married;basic.4y;no;no;yes;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
24;student;single;high.school;no;yes;no;oct;thu;3;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
23;technician;married;professional.course;no;yes;yes;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;no
36;admin.;married;university.degree;no;no;no;oct;thu;2;1;failure;-3.4;92.431;-26.9;0.722;no
31;admin.;married;high.school;no;yes;no;oct;thu;2;1;failure;-3.4;92.431;-26.9;0.722;no
61;technician;married;professional.course;no;no;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;no
55;retired;married;basic.4y;no;yes;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
33;admin.;single;university.degree;no;no;no;oct;thu;1;1;failure;-3.4;92.431;-26.9;0.722;yes
80;retired;divorced;high.school;no;yes;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
75;retired;divorced;basic.4y;no;no;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;no
31;entrepreneur;;university.degree;no;no;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
31;admin.;married;high.school;no;no;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
53;admin.;divorced;high.school;no;no;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
58;retired;divorced;high.school;no;yes;no;oct;thu;4;0;nonexistent;-3.4;92.431;-26.9;0.722;no
30;technician;married;professional.course;no;yes;yes;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
28;admin.;single;university.degree;no;no;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;no
72;retired;married;basic.6y;no;yes;yes;oct;thu;3;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
82;retired;single;basic.4y;no;yes;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
34;admin.;married;university.degree;no;no;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
69;retired;married;professional.course;no;no;yes;oct;thu;1;1;failure;-3.4;92.431;-26.9;0.722;no
32;self-employed;married;university.degree;no;yes;yes;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;no
67;admin.;married;basic.4y;;no;no;oct;thu;2;2;success;-3.4;92.431;-26.9;0.722;yes
48;technician;married;high.school;no;no;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
60;retired;divorced;basic.4y;no;yes;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;no
61;technician;married;professional.course;no;no;no;oct;thu;2;1;failure;-3.4;92.431;-26.9;0.722;yes
48;technician;married;high.school;no;yes;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
48;technician;married;high.school;no;no;yes;oct;thu;3;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
67;retired;married;;no;no;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;no
36;technician;married;university.degree;no;yes;yes;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;no
69;retired;married;basic.4y;no;yes;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
34;technician;single;university.degree;no;no;no;oct;thu;1;1;failure;-3.4;92.431;-26.9;0.722;yes
32;admin.;single;university.degree;no;yes;no;oct;thu;3;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
51;blue-collar;married;basic.9y;no;yes;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
54;retired;married;basic.4y;no;no;no;oct;thu;1;0;nonexistent;-3.4;92.431;-26.9;0.722;yes
55;retired;married;basic.4y;no;no;no;oct;thu;1;2;failure;-3.4;92.431;-26.9;0.722;no
55;retired;married;high.school;no;yes;no;oct;thu;2;1;success;-3.4;92.431;-26.9;0.722;yes
61;technician;married;professional.course;no;no;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;no
82;retired;single;basic.4y;no;yes;no;oct;thu;2;0;nonexistent;-3.4;92.431;-26.9;0.722;no
60;technician;married;basic.4y;no;yes;no;oct;thu;6;2;failure;-3.4;92.431;-26.9;0.722;no
31;entrepreneur;;university.degree;no;yes;no;oct;thu;4;1;failure;-3.4;92.431;-26.9;0.722;no
78;retired;divorced;basic.6y;no;no;no;oct;fri;2;2;failure;-3.4;92.431;-26.9;0.72;no
27;admin.;single;university.degree;no;yes;yes;oct;fri;3;0;nonexistent;-3.4;92.431;-26.9;0.72;no
78;retired;divorced;basic.6y;no;no;no;oct;fri;2;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
65;retired;married;basic.4y;no;no;no;oct;fri;5;0;nonexistent;-3.4;92.431;-26.9;0.72;no
26;student;single;high.school;no;no;no;oct;fri;3;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
37;admin.;single;university.degree;no;yes;no;oct;fri;3;0;nonexistent;-3.4;92.431;-26.9;0.72;no
24;blue-collar;married;basic.9y;no;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.72;no
72;retired;married;basic.4y;no;no;no;oct;fri;1;1;success;-3.4;92.431;-26.9;0.72;no
60;retired;married;basic.4y;;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.72;no
39;technician;single;university.degree;;no;yes;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
39;technician;single;university.degree;;yes;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
34;technician;single;university.degree;no;no;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
36;self-employed;single;university.degree;no;no;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
37;admin.;single;university.degree;no;yes;no;oct;fri;2;0;nonexistent;-3.4;92.431;-26.9;0.72;no
59;technician;married;basic.9y;no;no;no;oct;fri;1;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
25;student;single;high.school;no;no;no;oct;fri;1;1;failure;-3.4;92.431;-26.9;0.72;yes
69;retired;married;basic.4y;no;yes;yes;oct;fri;3;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
18;student;single;basic.6y;no;no;yes;oct;fri;2;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
59;retired;divorced;basic.4y;no;yes;no;oct;fri;4;0;nonexistent;-3.4;92.431;-26.9;0.72;no
37;admin.;single;university.degree;no;no;no;oct;fri;2;0;nonexistent;-3.4;92.431;-26.9;0.72;yes
78;retired;divorced;basic.6y;no;no;no;oct;fri;2;0;nonexistent;-3.4;92.431;-26.9;0.72;no
23;student;single;high.school;no;no;no;nov;mon;2;0;nonexistent;-3.4;92.649;-30.1;0.722;no
41;admin.;single;high.school;no;no;no;nov;mon;2;1;failure;-3.4;92.649;-30.1;0.722;no
34;admin.;single;high.school;no;yes;no;nov;mon;2;1;failure;-3.4;92.649;-30.1;0.722;yes
37;admin.;married;high.school;no;yes;no;nov;mon;3;1;success;-3.4;92.649;-30.1;0.722;no
37;admin.;divorced;high.school;no;no;no;nov;mon;2;0;nonexistent;-3.4;92.649;-30.1;0.722;no
36;self-employed;single;university.degree;no;yes;no;nov;mon;4;1;failure;-3.4;92.649;-30.1;0.722;no
50;admin.;married;university.degree;no;yes;no;nov;mon;2;0;nonexistent;-3.4;92.649;-30.1;0.722;no
35;management;single;university.degree;no;no;yes;nov;mon;2;0;nonexistent;-3.4;92.649;-30.1;0.722;no
21;student;single;basic.9y;no;no;no;nov;mon;2;0;nonexistent;-3.4;92.649;-30.1;0.722;no
34;technician;married;professional.course;no;yes;no;nov;mon;2;1;failure;-3.4;92.649;-30.1;0.722;no
60;housemaid;married;university.degree;no;yes;no;nov;mon;3;0;nonexistent;-3.4;92.649;-30.1;0.722;no
30;admin.;single;university.degree;no;no;no;nov;mon;1;0;nonexistent;-3.4;92.649;-30.1;0.722;yes
37;admin.;married;high.school;no;no;no;nov;mon;4;0;nonexistent;-3.4;92.649;-30.1;0.722;no
55;admin.;married;basic.9y;no;no;no;nov;mon;3;0;nonexistent;-3.4;92.649;-30.1;0.722;no
37;self-employed;married;professional.course;no;yes;yes;nov;mon;1;1;success;-3.4;92.649;-30.1;0.722;yes
64;housemaid;married;basic.4y;no;yes;no;nov;mon;1;0;nonexistent;-3.4;92.649;-30.1;0.722;no
37;blue-collar;single;high.school;no;yes;no;nov;mon;1;0;nonexistent;-3.4;92.649;-30.1;0.722;no
37;admin.;married;high.school;no;yes;no;nov;mon;1;0;nonexistent;-3.4;92.649;-30.1;0.722;no
37;admin.;married;high.school;no;yes;yes;nov;mon;1;0;nonexistent;-3.4;92.649;-30.1;0.722;no
50;admin.;married;university.degree;no;yes;no;nov;mon;1;1;success;-3.4;92.649;-30.1;0.722;no
47;technician;divorced;high.school;no;yes;no;nov;mon;1;1;failure;-3.4;92.649;-30.1;0.722;yes
32;admin.;married;university.degree;no;yes;yes;nov;mon;1;0;nonexistent;-3.4;92.649;-30.1;0.722;no
32;admin.;single;university.degree;no;;;nov;mon;3;1;success;-3.4;92.649;-30.1;0.722;no
37;admin.;divorced;high.school;no;yes;yes;nov;mon;5;0;nonexistent;-3.4;92.649;-30.1;0.722;no
30;admin.;single;university.degree;no;yes;no;nov;mon;1;1;success;-3.4;92.649;-30.1;0.722;no
24;student;single;professional.course;no;no;no;nov;mon;2;1;failure;-3.4;92.649;-30.1;0.722;no
50;admin.;married;high.school;no;no;no;nov;mon;5;0;nonexistent;-3.4;92.649;-30.1;0.722;no
45;blue-collar;married;high.school;no;yes;no;nov;mon;2;0;nonexistent;-3.4;92.649;-30.1;0.722;yes
34;admin.;single;high.school;no;yes;no;nov;mon;2;2;failure;-3.4;92.649;-30.1;0.722;no
33;admin.;married;university.degree;no;yes;no;nov;mon;4;0;nonexistent;-3.4;92.649;-30.1;0.722;no
32;admin.;single;university.degree;no;no;no;nov;mon;2;0;nonexistent;-3.4;92.649;-30.1;0.722;no
34;technician;married;professional.course;no;yes;no;nov;mon;5;1;failure;-3.4;92.649;-30.1;0.722;no
52;management;married;basic.6y;no;no;no;nov;mon;2;1;failure;-3.4;92.649;-30.1;0.722;yes
37;admin.;married;high.school;no;no;yes;nov;mon;3;0;nonexistent;-3.4;92.649;-30.1;0.722;no
71;retired;married;professional.course;no;yes;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
52;admin.;divorced;university.degree;no;yes;no;nov;tue;1;3;failure;-3.4;92.649;-30.1;0.72;no
56;admin.;divorced;high.school;no;no;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;no
67;self-employed;married;university.degree;no;yes;no;nov;tue;4;1;failure;-3.4;92.649;-30.1;0.72;no
40;admin.;divorced;university.degree;no;no;no;nov;tue;2;2;failure;-3.4;92.649;-30.1;0.72;no
56;management;married;university.degree;no;;;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
32;admin.;single;high.school;no;no;no;nov;tue;1;1;failure;-3.4;92.649;-30.1;0.72;yes
36;admin.;single;university.degree;no;no;yes;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
79;retired;married;basic.4y;no;no;yes;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
56;housemaid;divorced;professional.course;no;yes;no;nov;tue;1;2;failure;-3.4;92.649;-30.1;0.72;yes
27;unemployed;married;high.school;no;no;yes;nov;tue;3;1;failure;-3.4;92.649;-30.1;0.72;no
30;unemployed;single;basic.9y;no;yes;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
27;blue-collar;single;basic.9y;no;no;no;nov;tue;1;2;failure;-3.4;92.649;-30.1;0.72;yes
47;admin.;single;university.degree;no;no;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;no
47;admin.;divorced;university.degree;no;no;no;nov;tue;4;1;success;-3.4;92.649;-30.1;0.72;yes
54;admin.;married;university.degree;no;yes;yes;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
22;technician;single;professional.course;no;yes;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
28;self-employed;married;professional.course;no;yes;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
32;admin.;married;high.school;no;yes;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
30;admin.;single;university.degree;no;yes;no;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;no
54;technician;married;basic.9y;no;no;no;nov;tue;2;1;failure;-3.4;92.649;-30.1;0.72;yes
71;retired;married;professional.course;no;yes;yes;nov;tue;1;0;nonexistent;-3.4;92.649;-30.1;0.72;yes
37;entrepreneur;divorced;high.school;no;yes;yes;nov;wed;2;1;failure;-3.4;92.649;-30.1;0.7190000000000001;no
37;entrepreneur;divorced;high.school;no;no;no;nov;wed;2;2;failure;-3.4;92.649;-30.1;0.7190000000000001;no
37;entrepreneur;divorced;high.school;no;no;no;nov;wed;4;1;failure;-3.4;92.649;-30.1;0.7190000000000001;no
37;entrepreneur;divorced;high.school;no;no;no;nov;wed;2;0;nonexistent;-3.4;92.649;-30.1;0.7190000000000001;no
58;management;married;basic.4y;no;yes;no;nov;wed;5;0;nonexistent;-3.4;92.649;-30.1;0.7190000000000001;no
